,piece_name,recording_number,original_feedback,assessor_idx,Q,A,split
2690,The Blues,8,Some of the quarter notes were consistently played as eighth notes. Both the beat and the rhythm were off. They also did not slow down at the rit. at the end.,7, How is the overall tempo? , Both the beat and the tempo were off.,train
2691,The Blues,9,N/A,-1,What kind of performance might this be? ,This is a student performance.,train
2692,The Blues,9,N/A,-1,"How would you rate the difficulty level of the piece, in a scale of 9? ",2,train
2693,The Blues,9,N/A,-1,What kind of music is this piece and what's difficult about it?,This is an easy piece in the style of Blues. ,train
2694,The Blues,9,5,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2695,The Blues,9,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2696,The Blues,9,Very accurate and well done,1,Can you give an overall assessment of the student performance? Elaborate in detail? ,Very accurate and well done,train
2697,The Blues,9,"Dynamics were pretty good, and all the notes and rhythms were good too. Seemed very curt, but not bad at all.",1,Can you give an overall assessment of the student performance? Elaborate in detail? ,Very accurate and well done,train
2698,The Blues,9,5,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2699,The Blues,9,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2700,The Blues,9,Love the tempo and lightness of left hand chords and dynamic gradation. Well played!,2,Can you give an overall assessment of the student performance? Elaborate in detail? ,Love the tempo and lightness of left hand chords and dynamic gradation. Well played!,train
2701,The Blues,9,"Bland, correct in terms of rhythm. Rit. at the end not respected. Dynamics flat.",2,Can you give an overall assessment of the student performance? Elaborate in detail? ,Love the tempo and lightness of left hand chords and dynamic gradation. Well played!,train
2702,The Blues,9,4,3,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2703,The Blues,9,4,3,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2704,The Blues,9,"Very good, except didn't do rit. at end.",3,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Very good, except didn't do rit. at end.",train
2705,The Blues,9,The bass clef chords are a bit abrupt. The player has great accuracy.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Very good, except didn't do rit. at end.",train
2706,The Blues,9,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2707,The Blues,9,5,4,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2708,The Blues,9,Excellent except no rit at end. Otherwise would be a 5!,4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Excellent except no rit at end. Otherwise would be a 5!,train
2709,The Blues,9,This was excellent; I could not find anything wrong with it.,4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Excellent except no rit at end. Otherwise would be a 5!,train
2710,The Blues,9,Very accurate and well done,0, Is the performed note accurate? , Very accurate. ,train
2711,The Blues,9,Very accurate and well done,0, How would you describe the emotional intent of the performance? , Well done. ,train
2712,The Blues,9,"Dynamics were pretty good, and all the notes and rhythms were good too. Seemed very curt, but not bad at all.",1, Is there reasonable dynamics contrast? , Dynamics were pretty good. ,train
2713,The Blues,9,"Dynamics were pretty good, and all the notes and rhythms were good too. Seemed very curt, but not bad at all.",1, Is the performed note accurate? , The notes were good. ,train
2714,The Blues,9,"Dynamics were pretty good, and all the notes and rhythms were good too. Seemed very curt, but not bad at all.",1, Is the rhythm accurate? , The rhythms were good. ,train
2715,The Blues,9,Love the tempo and lightness of left hand chords and dynamic gradation. Well played!,2, How is the overall tempo? , Love the tempo. ,train
2716,The Blues,9,Love the tempo and lightness of left hand chords and dynamic gradation. Well played!,2, Is there reasonable dynamics contrast? ," Yes, dynamic gradation is noticeable. ",train
2717,The Blues,9,Love the tempo and lightness of left hand chords and dynamic gradation. Well played!,2, How would you describe the emotional intent of the performance? ," Lightness of left hand chords, well played. ",train
2718,The Blues,9,"Bland, correct in terms of rhythm. Rit. at the end not respected. Dynamics flat.",3, How would you describe the emotional intent of the performance? , Bland.,train
2719,The Blues,9,"Bland, correct in terms of rhythm. Rit. at the end not respected. Dynamics flat.",3, Is there reasonable tempo contrast? , No rit. at the end. ,train
2720,The Blues,9,"Bland, correct in terms of rhythm. Rit. at the end not respected. Dynamics flat.",3, Is there reasonable dynamics contrast? , Dynamics are flat.,train
2721,The Blues,9,"Very good, except didn't do rit. at end.",4, How would you describe the emotional intent of the performance? , Very good. ,train
2722,The Blues,9,"Very good, except didn't do rit. at end.",4, Is there reasonalbe tempo contrast? , Didn't do rit. at end. ,train
2723,The Blues,9,The bass clef chords are a bit abrupt. The player has great accuracy.,5, Is the articulation appropriate? , The bass clef chords are a bit abrupt.,train
2724,The Blues,9,The bass clef chords are a bit abrupt. The player has great accuracy.,5, Is the performed note accurate? , The player has great accuracy. ,train
2725,The Blues,9,Excellent except no rit at end. Otherwise would be a 5!,6, How would you describe the emotional intent of the performance? , Excellent. ,train
2726,The Blues,9,Excellent except no rit at end. Otherwise would be a 5!,6, Is there reasonalbe tempo contrast? , No rit at end. ,train
2727,The Blues,9,This was excellent; I could not find anything wrong with it.,7, How would you describe the emotional intent of the performance? , Excellent. ,train
2728,The Blues,9,This was excellent; I could not find anything wrong with it.,7, What does the student needs to work on? , I could not find anything wrong with it.,train
2729,The Blues,10,N/A,-1,What kind of performance might this be? ,This is a student performance.,train
2730,The Blues,10,N/A,-1,"How would you rate the difficulty level of the piece, in a scale of 9? ",2,train
2731,The Blues,10,N/A,-1,What kind of music is this piece and what's difficult about it?,This is an easy piece in the style of Blues. ,train
2732,The Blues,10,5,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2733,The Blues,10,5,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2734,The Blues,10,"Accurate and well done, plus a good rit. at the end",1,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Accurate and well done, plus a good rit. at the end",train
2735,The Blues,10,This one was really good! It felt like it hit on all of the important parts of the piece.,1,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Accurate and well done, plus a good rit. at the end",train
2736,The Blues,10,5,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2737,The Blues,10,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2738,The Blues,10,Nicely played! All accurate! Good diminuendo and rubato ending.,2,Can you give an overall assessment of the student performance? Elaborate in detail? ,Nicely played! All accurate! Good diminuendo and rubato ending.,train
2739,The Blues,10,"Some incorrect rhythm. A bit less bland. Rit. at the end respected. Flat dynamics, insecure.",2,Can you give an overall assessment of the student performance? Elaborate in detail? ,Nicely played! All accurate! Good diminuendo and rubato ending.,train
2740,The Blues,10,5,3,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2741,The Blues,10,5,3,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2742,The Blues,10,Very good! Could have dropped a bit more to mf in third line.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,Very good! Could have dropped a bit more to mf in third line.,train
2743,The Blues,10,The player has great accuracy and tempo. The flow suits blues well and conveys musicality.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,Very good! Could have dropped a bit more to mf in third line.,train
2744,The Blues,10,5,4,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2745,The Blues,10,5,4,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2746,The Blues,10,Excellent by a bit heavy. Didn't do the mf line 3. Should be 4 1/2!,4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Excellent by a bit heavy. Didn't do the mf line 3. Should be 4 1/2!,train
2747,The Blues,10,This was very excellent; I could not find anything wrong with it.,4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Excellent by a bit heavy. Didn't do the mf line 3. Should be 4 1/2!,train
2748,The Blues,10,"Accurate and well done, plus a good rit. at the end",0, Is the performed note accurate? , Accurate.,train
2749,The Blues,10,"Accurate and well done, plus a good rit. at the end",0, How is the overall performance? , Well done.,train
2750,The Blues,10,"Accurate and well done, plus a good rit. at the end",0, Is there reasonable tempo contrast? , Good rit. at the end.,train
2751,The Blues,10,This one was really good! It felt like it hit on all of the important parts of the piece.,1, In which skill level would you say the performer is in? , Really good.,train
2752,The Blues,10,This one was really good! It felt like it hit on all of the important parts of the piece.,1, Is the performance covering all essential aspects of the piece? ," Yes, it hit on all of the important parts of the piece.",train
2753,The Blues,10,Nicely played! All accurate! Good diminuendo and rubato ending.,2, Is the performed note accurate? , Accurate.,train
2754,The Blues,10,Nicely played! All accurate! Good diminuendo and rubato ending.,2, How is the overall performance? , Nicely played.,train
2755,The Blues,10,Nicely played! All accurate! Good diminuendo and rubato ending.,2, How is the dynamic change? , Good diminuendo.,train
2756,The Blues,10,Nicely played! All accurate! Good diminuendo and rubato ending.,2, Is there reasonable tempo contrast? , Good rubato ending.,train
2757,The Blues,10,"Some incorrect rhythm. A bit less bland. Rit. at the end respected. Flat dynamics, insecure.",3, Is the rhythm accurate? , Some incorrect rhythm.,train
2758,The Blues,10,"Some incorrect rhythm. A bit less bland. Rit. at the end respected. Flat dynamics, insecure.",3, Is the tempo stable? , A bit less bland.,train
2759,The Blues,10,"Some incorrect rhythm. A bit less bland. Rit. at the end respected. Flat dynamics, insecure.",3, Is there reasonable tempo contrast? , Rit. at the end respected.,train
2760,The Blues,10,"Some incorrect rhythm. A bit less bland. Rit. at the end respected. Flat dynamics, insecure.",3, How is the dynamic contrast? , Flat dynamics.,train
2761,The Blues,10,Very good! Could have dropped a bit more to mf in third line.,4, In which skill level would you say the performer is in? , Very good.,train
2762,The Blues,10,Very good! Could have dropped a bit more to mf in third line.,4, What does the student needs to work on? , Could have dropped a bit more to mf in third line.,train
2763,The Blues,10,The player has great accuracy and tempo. The flow suits blues well and conveys musicality.,5, Is the performed note accurate? , Great accuracy.,train
2764,The Blues,10,The player has great accuracy and tempo. The flow suits blues well and conveys musicality.,5, How is the overall tempo? , Great tempo.,train
2765,The Blues,10,The player has great accuracy and tempo. The flow suits blues well and conveys musicality.,5, How would you describe the emotional intent of the performance? , The flow suits blues well and conveys musicality.,train
2766,The Blues,10,Excellent by a bit heavy. Didn't do the mf line 3. Should be 4 1/2!,6, In which skill level would you say the performer is in? , Excellent.,train
2767,The Blues,10,Excellent by a bit heavy. Didn't do the mf line 3. Should be 4 1/2!,6, How is the expression of the piece? , A bit heavy.,train
2768,The Blues,10,Excellent by a bit heavy. Didn't do the mf line 3. Should be 4 1/2!,6, What does the student needs to work on? , Didn't do the mf line 3.,train
2769,The Blues,10,This was very excellent; I could not find anything wrong with it.,7, In which skill level would you say the performer is in? , Very excellent.,train
2770,The Blues,10,This was very excellent; I could not find anything wrong with it.,7, Have the student made any mistakes in the performance? , Could not find anything wrong with it.,train
2771,The Blues,11,N/A,-1,What kind of performance might this be? ,This is a student performance.,train
2772,The Blues,11,N/A,-1,"How would you rate the difficulty level of the piece, in a scale of 9? ",2,train
2773,The Blues,11,N/A,-1,What kind of music is this piece and what's difficult about it?,This is an easy piece in the style of Blues. ,train
2774,The Blues,11,5,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2775,The Blues,11,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2776,The Blues,11,Accurate and well done,1,Can you give an overall assessment of the student performance? Elaborate in detail? ,Accurate and well done,train
2777,The Blues,11,"This one was slower than the others, but sounded just fine otherwise.",1,Can you give an overall assessment of the student performance? Elaborate in detail? ,Accurate and well done,train
2778,The Blues,11,5,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2779,The Blues,11,2,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2780,The Blues,11,"Even though tempo is quite slow, the student played it with all correct counting and rhythm. And nice rubato at the end, too.",2,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Even though tempo is quite slow, the student played it with all correct counting and rhythm. And nice rubato at the end, too.",train
2781,The Blues,11,"Not too incorrect, but painfully slow and insecure. I personally grade painfully slow performances very low because it shows high lack of confidence in one's performance (the same way rushing way over tempo feels like someone just wants to 'get done with it').",2,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Even though tempo is quite slow, the student played it with all correct counting and rhythm. And nice rubato at the end, too.",train
2782,The Blues,11,2,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2783,The Blues,11,3,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2784,The Blues,11,Under tempo; needs more phrase shaping and left hand too heavy.  Right hand too heavy.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,Under tempo; needs more phrase shaping and left hand too heavy.  Right hand too heavy.,train
2785,The Blues,11,The is a bit too much spacing between the treble clef notes and the corresponding bass clef chords. This makes the piece have a jumpy quality to it. The notes are in tune.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,Under tempo; needs more phrase shaping and left hand too heavy.  Right hand too heavy.,train
2786,The Blues,11,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2787,The Blues,11,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2788,The Blues,11,Too slow. LH too heavy. No f-mf line 3. Good rit at end.,4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Too slow. LH too heavy. No f-mf line 3. Good rit at end.,train
2789,The Blues,11,"The timing was a little off about every other measure, and there was no change in sound intensity/loudness. Also, the song was overall a little too slow.",4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Too slow. LH too heavy. No f-mf line 3. Good rit at end.,train
2790,The Blues,11,Accurate and well done,0, Is the performed note accurate? , Accurate.,train
2791,The Blues,11,Accurate and well done,0, In which skill level would you say the performer is in? , Well done.,train
2792,The Blues,11,"This one was slower than the others, but sounded just fine otherwise.",1, How is the overall tempo? , Slower than the others.,train
2793,The Blues,11,"This one was slower than the others, but sounded just fine otherwise.",1, In which skill level would you say the performer is in? , Sounded just fine.,train
2794,The Blues,11,"Even though tempo is quite slow, the student played it with all correct counting and rhythm. And nice rubato at the end, too.",2, How is the overall tempo? , Quite slow.,train
2795,The Blues,11,"Even though tempo is quite slow, the student played it with all correct counting and rhythm. And nice rubato at the end, too.",2, Is the rhythm accurate? ," Yes, with all correct counting and rhythm. ",train
2796,The Blues,11,"Even though tempo is quite slow, the student played it with all correct counting and rhythm. And nice rubato at the end, too.",2, Is there reasonalbe tempo contrast? ," Yes, nice rubato at the end.",train
2797,The Blues,11,"Not too incorrect, but painfully slow and insecure. I personally grade painfully slow performances very low because it shows high lack of confidence in one's performance (the same way rushing way over tempo feels like someone just wants to 'get done with it').",3, How is the overall tempo? , Painfully slow.,train
2798,The Blues,11,"Not too incorrect, but painfully slow and insecure. I personally grade painfully slow performances very low because it shows high lack of confidence in one's performance (the same way rushing way over tempo feels like someone just wants to 'get done with it').",3, Is the performance hesitant or smooth? , Insecure.,train
2799,The Blues,11,"Not too incorrect, but painfully slow and insecure. I personally grade painfully slow performances very low because it shows high lack of confidence in one's performance (the same way rushing way over tempo feels like someone just wants to 'get done with it').",3, How would you describe the emotional intent of the performance? , Shows high lack of confidence.,train
2800,The Blues,11,Under tempo; needs more phrase shaping and left hand too heavy.  Right hand too heavy.,4, How is the overall tempo? , Under tempo.,train
2801,The Blues,11,Under tempo; needs more phrase shaping and left hand too heavy.  Right hand too heavy.,4, Is the phrasing or melodic shaping clear? , Needs more phrase shaping.,train
2802,The Blues,11,Under tempo; needs more phrase shaping and left hand too heavy.  Right hand too heavy.,4, Is there reasonable balance between hands? ," No, left hand and right hand too heavy.",train
2803,The Blues,11,The is a bit too much spacing between the treble clef notes and the corresponding bass clef chords. This makes the piece have a jumpy quality to it. The notes are in tune.,5, Is the performance hesitant or smooth? , There is too much spacing between the notes.,train
2804,The Blues,11,The is a bit too much spacing between the treble clef notes and the corresponding bass clef chords. This makes the piece have a jumpy quality to it. The notes are in tune.,5, How would you describe the emotional intent of the performance? , The piece has a jumpy quality to it.,train
2805,The Blues,11,The is a bit too much spacing between the treble clef notes and the corresponding bass clef chords. This makes the piece have a jumpy quality to it. The notes are in tune.,5, Is the performed note accurate? ," Yes, the notes are in tune. ",train
2806,The Blues,11,Too slow. LH too heavy. No f-mf line 3. Good rit at end.,6, How is the overall tempo? , Too slow.,train
2807,The Blues,11,Too slow. LH too heavy. No f-mf line 3. Good rit at end.,6, Is the pedal change clean? , LH too heavy. ,train
2808,The Blues,11,Too slow. LH too heavy. No f-mf line 3. Good rit at end.,6, Is there reasonalbe dynamics contrast? , No f-mf line 3. ,train
2809,The Blues,11,Too slow. LH too heavy. No f-mf line 3. Good rit at end.,6, Is there reasonalbe tempo contrast? , Good rit at end.,train
2810,The Blues,11,"The timing was a little off about every other measure, and there was no change in sound intensity/loudness. Also, the song was overall a little too slow.",7, Is the rhythm accurate? , The timing was a little off about every other measure.,train
2811,The Blues,11,"The timing was a little off about every other measure, and there was no change in sound intensity/loudness. Also, the song was overall a little too slow.",7, Is there reasonalbe dynamics contrast? , There was no change in sound intensity/loudness.,train
2812,The Blues,11,"The timing was a little off about every other measure, and there was no change in sound intensity/loudness. Also, the song was overall a little too slow.",7, How is the overall tempo? , The song was overall a little too slow.,train
2813,The Blues,12,N/A,-1,What kind of performance might this be? ,This is a student performance.,train
2814,The Blues,12,N/A,-1,"How would you rate the difficulty level of the piece, in a scale of 9? ",2,train
2815,The Blues,12,N/A,-1,What kind of music is this piece and what's difficult about it?,This is an easy piece in the style of Blues. ,train
2816,The Blues,12,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2817,The Blues,12,5,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2818,The Blues,12,Too fast. Over-sustained notes in RH. More dynamics needed,1,Can you give an overall assessment of the student performance? Elaborate in detail? ,Too fast. Over-sustained notes in RH. More dynamics needed,train
2819,The Blues,12,No objections here. Sounded excellent.,1,Can you give an overall assessment of the student performance? Elaborate in detail? ,Too fast. Over-sustained notes in RH. More dynamics needed,train
2820,The Blues,12,4,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2821,The Blues,12,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2822,The Blues,12,"All good, except left hand chords need to be played staccato.",2,Can you give an overall assessment of the student performance? Elaborate in detail? ,"All good, except left hand chords need to be played staccato.",train
2823,The Blues,12,Wrong rhythm second line. Staccato chords were not staccato. Bland and dynamically flat.,2,Can you give an overall assessment of the student performance? Elaborate in detail? ,"All good, except left hand chords need to be played staccato.",train
2824,The Blues,12,3,3,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2825,The Blues,12,4,3,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2826,The Blues,12,Didn't do left hand chord staccati.  Tempo too fast.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,Didn't do left hand chord staccati.  Tempo too fast.,train
2827,The Blues,12,The notes are very accurate and the tempo flows well. There could be a bit more musicality to match the blues style of the piece with some phrasing.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,Didn't do left hand chord staccati.  Tempo too fast.,train
2828,The Blues,12,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2829,The Blues,12,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2830,The Blues,12,Too fast for moderato. LH way too long for staccato first half.,4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Too fast for moderato. LH way too long for staccato first half.,train
2831,The Blues,12,"This was very good, but some of the staccato notes were held for too long, and there was no change in sound intensity.",4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Too fast for moderato. LH way too long for staccato first half.,train
2832,The Blues,12,Too fast. Over-sustained notes in RH. More dynamics needed,0, How is the overall tempo? , Too fast. ,train
2833,The Blues,12,Too fast. Over-sustained notes in RH. More dynamics needed,0, Is the pedal change clean? , Over-sustained notes in RH. ,train
2834,The Blues,12,Too fast. Over-sustained notes in RH. More dynamics needed,0, Is there reasonable dynamics contrast? , More dynamics needed. ,train
2835,The Blues,12,No objections here. Sounded excellent.,1, How would you describe the emotional intent of the performance? , Excellent. ,train
2836,The Blues,12,"All good, except left hand chords need to be played staccato.",2, Is the articulation appropriate? , Left hand chords need to be played staccato. ,train
2837,The Blues,12,Wrong rhythm second line. Staccato chords were not staccato. Bland and dynamically flat.,3, Is the rhythm accurate? , Wrong rhythm second line. ,train
2838,The Blues,12,Wrong rhythm second line. Staccato chords were not staccato. Bland and dynamically flat.,3, Is the articulation appropriate? , Staccato chords were not staccato.,train
2839,The Blues,12,Wrong rhythm second line. Staccato chords were not staccato. Bland and dynamically flat.,3, Is there reasonable dynamics contrast? , Bland and dynamically flat. ,train
2840,The Blues,12,Didn't do left hand chord staccati.  Tempo too fast.,4, Is the articulation appropriate? , Didn't do left hand chord staccati. ,train
2841,The Blues,12,Didn't do left hand chord staccati.  Tempo too fast.,4, How is the overall tempo? , Tempo too fast. ,train
2842,The Blues,12,The notes are very accurate and the tempo flows well. There could be a bit more musicality to match the blues style of the piece with some phrasing.,5, Is the performed note accurate? , The notes are very accurate. ,train
2843,The Blues,12,The notes are very accurate and the tempo flows well. There could be a bit more musicality to match the blues style of the piece with some phrasing.,5, Is the performed tempo stable? , The tempo flows well. ,train
2844,The Blues,12,The notes are very accurate and the tempo flows well. There could be a bit more musicality to match the blues style of the piece with some phrasing.,5, Is the phrasing or melodic shaping clear? , Needs a bit more musicality to match the blues style with some phrasing.,train
2845,The Blues,12,Too fast for moderato. LH way too long for staccato first half.,6, How is the overall tempo? , Too fast for moderato. ,train
2846,The Blues,12,Too fast for moderato. LH way too long for staccato first half.,6, Is the articulation appropriate? , LH way too long for staccato first half.,train
2847,The Blues,12,"This was very good, but some of the staccato notes were held for too long, and there was no change in sound intensity.",7, In which skill level would you say the performer is in? ," Very good, with few areas to work on. ",train
2848,The Blues,12,"This was very good, but some of the staccato notes were held for too long, and there was no change in sound intensity.",7, Is the articulation appropriate? , Some of the staccato notes were held for too long.,train
2849,The Blues,12,"This was very good, but some of the staccato notes were held for too long, and there was no change in sound intensity.",7, Is there reasonable dynamics contrast? , No change in sound intensity.,train
2850,The Blues,13,N/A,-1,What kind of performance might this be? ,This is a student performance.,train
2851,The Blues,13,N/A,-1,"How would you rate the difficulty level of the piece, in a scale of 9? ",2,train
2852,The Blues,13,N/A,-1,What kind of music is this piece and what's difficult about it?,This is an easy piece in the style of Blues. ,train
2853,The Blues,13,5,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2854,The Blues,13,5,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2855,The Blues,13,Well done with good rit. at end,1,Can you give an overall assessment of the student performance? Elaborate in detail? ,Well done with good rit. at end,train
2856,The Blues,13,"This one felt very smooth and calm, appropriate for the blues.",1,Can you give an overall assessment of the student performance? Elaborate in detail? ,Well done with good rit. at end,train
2857,The Blues,13,5,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2858,The Blues,13,5,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2859,The Blues,13,Good tempo. Good rhythm. Accurate notes. Good diminuendo + ritardando at the end.,2,Can you give an overall assessment of the student performance? Elaborate in detail? ,Good tempo. Good rhythm. Accurate notes. Good diminuendo + ritardando at the end.,train
2860,The Blues,13,"Very solid performance. Respected everything in the sheets. Could be improved, but relative to other performances of the same piece, definitely a 5.",2,Can you give an overall assessment of the student performance? Elaborate in detail? ,Good tempo. Good rhythm. Accurate notes. Good diminuendo + ritardando at the end.,train
2861,The Blues,13,3,3,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2862,The Blues,13,4,3,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2863,The Blues,13,"Overall dynamic level too soft, and not enough variety.  But nice rit.",3,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Overall dynamic level too soft, and not enough variety.  But nice rit.",train
2864,The Blues,13,The player has good accuracy and a consistent tempo. The ritardando at the end adds a nice touch of musicality.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Overall dynamic level too soft, and not enough variety.  But nice rit.",train
2865,The Blues,13,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2866,The Blues,13,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2867,The Blues,13,"Didn't do indicated dynamics. Articulation, rit.  good. Line 3 held the e over into next measure.",4,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Didn't do indicated dynamics. Articulation, rit.  good. Line 3 held the e over into next measure.",train
2868,The Blues,13,"This was excellent, but it was slightly too quiet.",4,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Didn't do indicated dynamics. Articulation, rit.  good. Line 3 held the e over into next measure.",train
2869,The Blues,13,Well done with good rit. at end,0, How is the overall tempo? , Well done with good rit. at end.,train
2870,The Blues,13,Well done with good rit. at end,0, Is the interpretation appropriate to the style of the composition? , Well done with good rit. at end.,train
2871,The Blues,13,"This one felt very smooth and calm, appropriate for the blues.",1, Is the performance hesitant or smooth? , This one felt very smooth and calm.,train
2872,The Blues,13,"This one felt very smooth and calm, appropriate for the blues.",1, Is the interpretation appropriate to the style of the composition? ," This one felt very smooth and calm, appropriate for the blues.",train
2873,The Blues,13,Good tempo. Good rhythm. Accurate notes. Good diminuendo + ritardando at the end.,2, How is the overall tempo? , Good tempo.,train
2874,The Blues,13,Good tempo. Good rhythm. Accurate notes. Good diminuendo + ritardando at the end.,2, Is the performed rhythm accurate? , Good rhythm.,train
2875,The Blues,13,Good tempo. Good rhythm. Accurate notes. Good diminuendo + ritardando at the end.,2, Is the performed note accurate? , Accurate notes.,train
2876,The Blues,13,Good tempo. Good rhythm. Accurate notes. Good diminuendo + ritardando at the end.,2, What is the emotional intent of the performance? , Good diminuendo + ritardando at the end.,train
2877,The Blues,13,"Very solid performance. Respected everything in the sheets. Could be improved, but relative to other performances of the same piece, definitely a 5.",3, Is the performance following score instructions? , Very solid performance. Respected everything in the sheets.,train
2878,The Blues,13,"Very solid performance. Respected everything in the sheets. Could be improved, but relative to other performances of the same piece, definitely a 5.",3, In which skill level would you say the performer is in? ," Could be improved, but relative to other performances of the same piece, definitely a 5.",train
2879,The Blues,13,"Overall dynamic level too soft, and not enough variety.  But nice rit.",4, Is there reasonable dynamics contrast? ," Overall dynamic level too soft, and not enough variety.",train
2880,The Blues,13,"Overall dynamic level too soft, and not enough variety.  But nice rit.",4, How is the overall tempo? , But nice rit.,train
2881,The Blues,13,The player has good accuracy and a consistent tempo. The ritardando at the end adds a nice touch of musicality.,5, Is the performed note accurate? , The player has good accuracy.,train
2882,The Blues,13,The player has good accuracy and a consistent tempo. The ritardando at the end adds a nice touch of musicality.,5, Is the performed tempo stable? , The player has a consistent tempo.,train
2883,The Blues,13,The player has good accuracy and a consistent tempo. The ritardando at the end adds a nice touch of musicality.,5, What is the emotional intent of the performance? , The ritardando at the end adds a nice touch of musicality.,train
2884,The Blues,13,"Didn't do indicated dynamics. Articulation, rit.  good. Line 3 held the e over into next measure.",6, Is there reasonable dynamics contrast? , Didn't do indicated dynamics.,train
2885,The Blues,13,"Didn't do indicated dynamics. Articulation, rit.  good. Line 3 held the e over into next measure.",6, Is the articulation appropriate? ," Articulation, rit.  good.",train
2886,The Blues,13,"Didn't do indicated dynamics. Articulation, rit.  good. Line 3 held the e over into next measure.",6, Is the performed note accurate? , Line 3 held the e over into next measure.,train
2887,The Blues,13,"This was excellent, but it was slightly too quiet.",7, What does the student need to work on? ," This was excellent, but it was slightly too quiet.",train
2888,The Blues,13,"This was excellent, but it was slightly too quiet.",7, Is the played dynamic level stable? ," This was excellent, but it was slightly too quiet.",train
2889,The Blues,14,N/A,-1,What kind of performance might this be? ,This is a student performance.,train
2890,The Blues,14,N/A,-1,"How would you rate the difficulty level of the piece, in a scale of 9? ",2,train
2891,The Blues,14,N/A,-1,What kind of music is this piece and what's difficult about it?,This is an easy piece in the style of Blues. ,train
2892,The Blues,14,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2893,The Blues,14,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
