,piece_name,recording_number,original_feedback,assessor_idx,Q,A,split
2032,The Blues,11,Accurate and well done,0, In which skill level would you say the performer is in? , Well done.,train
2033,The Blues,11,"This one was slower than the others, but sounded just fine otherwise.",1, How is the overall tempo? , Slower than the others.,train
2034,The Blues,11,"This one was slower than the others, but sounded just fine otherwise.",1, In which skill level would you say the performer is in? , Sounded just fine.,train
2035,The Blues,11,"Even though tempo is quite slow, the student played it with all correct counting and rhythm. And nice rubato at the end, too.",2, How is the overall tempo? , Quite slow.,train
2036,The Blues,11,"Even though tempo is quite slow, the student played it with all correct counting and rhythm. And nice rubato at the end, too.",2, Is the rhythm accurate? ," Yes, with all correct counting and rhythm. ",train
2037,The Blues,11,"Even though tempo is quite slow, the student played it with all correct counting and rhythm. And nice rubato at the end, too.",2, Is there reasonalbe tempo contrast? ," Yes, nice rubato at the end.",train
2038,The Blues,11,"Not too incorrect, but painfully slow and insecure. I personally grade painfully slow performances very low because it shows high lack of confidence in one's performance (the same way rushing way over tempo feels like someone just wants to 'get done with it').",3, How is the overall tempo? , Painfully slow.,train
2039,The Blues,11,"Not too incorrect, but painfully slow and insecure. I personally grade painfully slow performances very low because it shows high lack of confidence in one's performance (the same way rushing way over tempo feels like someone just wants to 'get done with it').",3, Is the performance hesitant or smooth? , Insecure.,train
2040,The Blues,11,"Not too incorrect, but painfully slow and insecure. I personally grade painfully slow performances very low because it shows high lack of confidence in one's performance (the same way rushing way over tempo feels like someone just wants to 'get done with it').",3, How would you describe the emotional intent of the performance? , Shows high lack of confidence.,train
2041,The Blues,11,Under tempo; needs more phrase shaping and left hand too heavy.  Right hand too heavy.,4, How is the overall tempo? , Under tempo.,train
2042,The Blues,11,Under tempo; needs more phrase shaping and left hand too heavy.  Right hand too heavy.,4, Is the phrasing or melodic shaping clear? , Needs more phrase shaping.,train
2043,The Blues,11,Under tempo; needs more phrase shaping and left hand too heavy.  Right hand too heavy.,4, Is there reasonable balance between hands? ," No, left hand and right hand too heavy.",train
2044,The Blues,11,The is a bit too much spacing between the treble clef notes and the corresponding bass clef chords. This makes the piece have a jumpy quality to it. The notes are in tune.,5, Is the performance hesitant or smooth? , There is too much spacing between the notes.,train
2045,The Blues,11,The is a bit too much spacing between the treble clef notes and the corresponding bass clef chords. This makes the piece have a jumpy quality to it. The notes are in tune.,5, How would you describe the emotional intent of the performance? , The piece has a jumpy quality to it.,train
2046,The Blues,11,The is a bit too much spacing between the treble clef notes and the corresponding bass clef chords. This makes the piece have a jumpy quality to it. The notes are in tune.,5, Is the performed note accurate? ," Yes, the notes are in tune. ",train
2047,The Blues,11,Too slow. LH too heavy. No f-mf line 3. Good rit at end.,6, How is the overall tempo? , Too slow.,train
2048,The Blues,11,Too slow. LH too heavy. No f-mf line 3. Good rit at end.,6, Is the pedal change clean? , LH too heavy. ,train
2049,The Blues,11,Too slow. LH too heavy. No f-mf line 3. Good rit at end.,6, Is there reasonalbe dynamics contrast? , No f-mf line 3. ,train
2050,The Blues,11,Too slow. LH too heavy. No f-mf line 3. Good rit at end.,6, Is there reasonalbe tempo contrast? , Good rit at end.,train
2051,The Blues,11,"The timing was a little off about every other measure, and there was no change in sound intensity/loudness. Also, the song was overall a little too slow.",7, Is the rhythm accurate? , The timing was a little off about every other measure.,train
2052,The Blues,11,"The timing was a little off about every other measure, and there was no change in sound intensity/loudness. Also, the song was overall a little too slow.",7, Is there reasonalbe dynamics contrast? , There was no change in sound intensity/loudness.,train
2053,The Blues,11,"The timing was a little off about every other measure, and there was no change in sound intensity/loudness. Also, the song was overall a little too slow.",7, How is the overall tempo? , The song was overall a little too slow.,train
2054,The Blues,12,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2055,The Blues,12,5,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2056,The Blues,12,4,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2057,The Blues,12,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2058,The Blues,12,3,3,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2059,The Blues,12,4,3,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2060,The Blues,12,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2061,The Blues,12,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2062,The Blues,12,Too fast. Over-sustained notes in RH. More dynamics needed,0, How is the overall tempo? , Too fast. ,train
2063,The Blues,12,Too fast. Over-sustained notes in RH. More dynamics needed,0, Is the pedal change clean? , Over-sustained notes in RH. ,train
2064,The Blues,12,Too fast. Over-sustained notes in RH. More dynamics needed,0, Is there reasonable dynamics contrast? , More dynamics needed. ,train
2065,The Blues,12,No objections here. Sounded excellent.,1, How would you describe the emotional intent of the performance? , Excellent. ,train
2066,The Blues,12,"All good, except left hand chords need to be played staccato.",2, Is the articulation appropriate? , Left hand chords need to be played staccato. ,train
2067,The Blues,12,Wrong rhythm second line. Staccato chords were not staccato. Bland and dynamically flat.,3, Is the rhythm accurate? , Wrong rhythm second line. ,train
2068,The Blues,12,Wrong rhythm second line. Staccato chords were not staccato. Bland and dynamically flat.,3, Is the articulation appropriate? , Staccato chords were not staccato.,train
2069,The Blues,12,Wrong rhythm second line. Staccato chords were not staccato. Bland and dynamically flat.,3, Is there reasonable dynamics contrast? , Bland and dynamically flat. ,train
2070,The Blues,12,Didn't do left hand chord staccati.  Tempo too fast.,4, Is the articulation appropriate? , Didn't do left hand chord staccati. ,train
2071,The Blues,12,Didn't do left hand chord staccati.  Tempo too fast.,4, How is the overall tempo? , Tempo too fast. ,train
2072,The Blues,12,The notes are very accurate and the tempo flows well. There could be a bit more musicality to match the blues style of the piece with some phrasing.,5, Is the performed note accurate? , The notes are very accurate. ,train
2073,The Blues,12,The notes are very accurate and the tempo flows well. There could be a bit more musicality to match the blues style of the piece with some phrasing.,5, Is the performed tempo stable? , The tempo flows well. ,train
2074,The Blues,12,The notes are very accurate and the tempo flows well. There could be a bit more musicality to match the blues style of the piece with some phrasing.,5, Is the phrasing or melodic shaping clear? , Needs a bit more musicality to match the blues style with some phrasing.,train
2075,The Blues,12,Too fast for moderato. LH way too long for staccato first half.,6, How is the overall tempo? , Too fast for moderato. ,train
2076,The Blues,12,Too fast for moderato. LH way too long for staccato first half.,6, Is the articulation appropriate? , LH way too long for staccato first half.,train
2077,The Blues,12,"This was very good, but some of the staccato notes were held for too long, and there was no change in sound intensity.",7, In which skill level would you say the performer is in? ," Very good, with few areas to work on. ",train
2078,The Blues,12,"This was very good, but some of the staccato notes were held for too long, and there was no change in sound intensity.",7, Is the articulation appropriate? , Some of the staccato notes were held for too long.,train
2079,The Blues,12,"This was very good, but some of the staccato notes were held for too long, and there was no change in sound intensity.",7, Is there reasonable dynamics contrast? , No change in sound intensity.,train
2080,The Blues,13,5,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2081,The Blues,13,5,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2082,The Blues,13,5,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2083,The Blues,13,5,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2084,The Blues,13,3,3,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2085,The Blues,13,4,3,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2086,The Blues,13,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2087,The Blues,13,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2088,The Blues,13,Well done with good rit. at end,0, How is the overall tempo? , Well done with good rit. at end.,train
2089,The Blues,13,Well done with good rit. at end,0, Is the interpretation appropriate to the style of the composition? , Well done with good rit. at end.,train
2090,The Blues,13,"This one felt very smooth and calm, appropriate for the blues.",1, Is the performance hesitant or smooth? , This one felt very smooth and calm.,train
2091,The Blues,13,"This one felt very smooth and calm, appropriate for the blues.",1, Is the interpretation appropriate to the style of the composition? ," This one felt very smooth and calm, appropriate for the blues.",train
2092,The Blues,13,Good tempo. Good rhythm. Accurate notes. Good diminuendo + ritardando at the end.,2, How is the overall tempo? , Good tempo.,train
2093,The Blues,13,Good tempo. Good rhythm. Accurate notes. Good diminuendo + ritardando at the end.,2, Is the performed rhythm accurate? , Good rhythm.,train
2094,The Blues,13,Good tempo. Good rhythm. Accurate notes. Good diminuendo + ritardando at the end.,2, Is the performed note accurate? , Accurate notes.,train
2095,The Blues,13,Good tempo. Good rhythm. Accurate notes. Good diminuendo + ritardando at the end.,2, What is the emotional intent of the performance? , Good diminuendo + ritardando at the end.,train
2096,The Blues,13,"Very solid performance. Respected everything in the sheets. Could be improved, but relative to other performances of the same piece, definitely a 5.",3, Is the performance following score instructions? , Very solid performance. Respected everything in the sheets.,train
2097,The Blues,13,"Very solid performance. Respected everything in the sheets. Could be improved, but relative to other performances of the same piece, definitely a 5.",3, In which skill level would you say the performer is in? ," Could be improved, but relative to other performances of the same piece, definitely a 5.",train
2098,The Blues,13,"Overall dynamic level too soft, and not enough variety.  But nice rit.",4, Is there reasonable dynamics contrast? ," Overall dynamic level too soft, and not enough variety.",train
2099,The Blues,13,"Overall dynamic level too soft, and not enough variety.  But nice rit.",4, How is the overall tempo? , But nice rit.,train
2100,The Blues,13,The player has good accuracy and a consistent tempo. The ritardando at the end adds a nice touch of musicality.,5, Is the performed note accurate? , The player has good accuracy.,train
2101,The Blues,13,The player has good accuracy and a consistent tempo. The ritardando at the end adds a nice touch of musicality.,5, Is the performed tempo stable? , The player has a consistent tempo.,train
2102,The Blues,13,The player has good accuracy and a consistent tempo. The ritardando at the end adds a nice touch of musicality.,5, What is the emotional intent of the performance? , The ritardando at the end adds a nice touch of musicality.,train
2103,The Blues,13,"Didn't do indicated dynamics. Articulation, rit.  good. Line 3 held the e over into next measure.",6, Is there reasonable dynamics contrast? , Didn't do indicated dynamics.,train
2104,The Blues,13,"Didn't do indicated dynamics. Articulation, rit.  good. Line 3 held the e over into next measure.",6, Is the articulation appropriate? ," Articulation, rit.  good.",train
2105,The Blues,13,"Didn't do indicated dynamics. Articulation, rit.  good. Line 3 held the e over into next measure.",6, Is the performed note accurate? , Line 3 held the e over into next measure.,train
2106,The Blues,13,"This was excellent, but it was slightly too quiet.",7, What does the student need to work on? ," This was excellent, but it was slightly too quiet.",train
2107,The Blues,13,"This was excellent, but it was slightly too quiet.",7, Is the played dynamic level stable? ," This was excellent, but it was slightly too quiet.",train
2108,The Blues,14,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2109,The Blues,14,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2110,The Blues,14,4,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2111,The Blues,14,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2112,The Blues,14,4,3,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2113,The Blues,14,5,3,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2114,The Blues,14,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2115,The Blues,14,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2116,The Blues,14,LH mistake m.3,0, Is the performed note accurate? , There is a mistake in the left hand at measure 3.,train
2117,The Blues,14,"This performer did just fine, but it didn't seem to flow quite as much as the others.",1, In which skill level would you say the performer is in? , The performance was fine.,train
2118,The Blues,14,"This performer did just fine, but it didn't seem to flow quite as much as the others.",1, Is the performance smooth? , The performance didn't seem to flow quite as much as others.,train
2119,The Blues,14,All left hand chords correct except for one. Good playing. Rhythm and tempo good. But left hand chords need to be played staccato.,2, Is the performed note accurate? , All left hand chords are correct except for one.,train
2120,The Blues,14,All left hand chords correct except for one. Good playing. Rhythm and tempo good. But left hand chords need to be played staccato.,2, How is the overall rhythm and tempo? , The rhythm and tempo are good.,train
2121,The Blues,14,All left hand chords correct except for one. Good playing. Rhythm and tempo good. But left hand chords need to be played staccato.,2, Is the articulation appropriate? , The left hand chords need to be played staccato.,train
2122,The Blues,14,"Bland, wobbly. A bit too slow. Not every staccato was respected.",3, How would you describe the emotional intent of the performance? , The performance was bland and wobbly.,train
2123,The Blues,14,"Bland, wobbly. A bit too slow. Not every staccato was respected.",3, How is the overall tempo? , The tempo is a bit too slow.,train
2124,The Blues,14,"Bland, wobbly. A bit too slow. Not every staccato was respected.",3, Is the articulation appropriate? , Not every staccato was respected.,train
2125,The Blues,14,"Wrong Left hand chord measure 4, but overall nice, light performance.",4, Is the performed note accurate? , Wrong left hand chord at measure 4.,train
2126,The Blues,14,"Wrong Left hand chord measure 4, but overall nice, light performance.",4, In which skill level would you say the performer is in?  ," The performer gave a nice, light performance.",train
2127,The Blues,14,"The player has great flow and connection between the notes, giving the piece a smooth quality that is musically pleasant.",5, Is the performance hesitant or smooth? ," The player has great flow and connection between the notes, giving the piece a smooth quality.",train
2128,The Blues,14,"The player has great flow and connection between the notes, giving the piece a smooth quality that is musically pleasant.",5, How would you describe the emotional intent of the performance? , The performance was musically pleasant.,train
2129,The Blues,14,Wrong chord end line 1.,6, Is the performed note accurate? , There is a wrong chord at the end of line 1.,train
2130,The Blues,14,This was good. I think one of the chord was incorrect.,7, In which skill level would you say the performer is in?  , The performance was good.,train
2131,The Blues,14,This was good. I think one of the chord was incorrect.,7, Is the performed note accurate? , There may be one incorrect chord.,train
2132,The Blues,15,3,1,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2133,The Blues,15,2,1,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2134,The Blues,15,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2135,The Blues,15,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2136,The Blues,15,2,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2137,The Blues,15,3,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2138,The Blues,15,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2139,The Blues,15,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2140,The Blues,15,RH octave too high.some hesitation before m.9,0, Is the performed note accurate? , RH octave too high. ,train
2141,The Blues,15,RH octave too high.some hesitation before m.9,0, Is the performance hesitant or smooth? , Hesitation before m.9.,train
2142,The Blues,15,Too many pauses and clunky fingering at the end. Staccatos! where were they?,1, Is the performance hesitant or smooth? , Too many pauses and clunky fingering at the end. ,train
2143,The Blues,15,Too many pauses and clunky fingering at the end. Staccatos! where were they?,1, Is the articulation appropriate? , lack of staccatos.,train
2144,The Blues,15,All notes are correct. Rhythm is good. But right hand is to be played an octave lower. And left hand chords are not staccato.,2, Is the performed note accurate? , Right hand is to be played an octave lower.,train
2145,The Blues,15,All notes are correct. Rhythm is good. But right hand is to be played an octave lower. And left hand chords are not staccato.,2, Is the rhythm accurate? , Yes. ,train
2146,The Blues,15,All notes are correct. Rhythm is good. But right hand is to be played an octave lower. And left hand chords are not staccato.,2, Is the articulation appropriate? , Left hand chords are not staccato.,train
2147,The Blues,15,It forgets the staccato and hesitates to find notes during playing.,3, Is the performance hesitant or smooth? , Hesitations to find notes during playing. ,train
2148,The Blues,15,It forgets the staccato and hesitates to find notes during playing.,3, Is the articulation appropriate? , Forgot the staccato.,train
2149,The Blues,15,Right hand an octave too high; left hand staccati on chords were not observed.,4, Is the performed note accurate? , Right hand an octave too high. ,train
2150,The Blues,15,Right hand an octave too high; left hand staccati on chords were not observed.,4, Is the articulation appropriate? , Left hand staccati on chords were not observed. ,train
2151,The Blues,15,The player didn't play the staccato notes in the left hand. No dynamic changes. A wrong note was played.,5, Is the performed note accurate? , A wrong note was played. ,train
2152,The Blues,15,The player didn't play the staccato notes in the left hand. No dynamic changes. A wrong note was played.,5, Is the pedal usage appropriate? , No dynamic changes. ,train
2153,The Blues,15,The player didn't play the staccato notes in the left hand. No dynamic changes. A wrong note was played.,5, Is the articulation appropriate? , Unidentified staccato notes in the left hand. ,train
2154,The Blues,15,Rh in wrong octave. LH not staccato and too long for quarter notes. Inconsistent tonal control of melody.,6, Is the performed note accurate? , RH in wrong octave. ,train
2155,The Blues,15,Rh in wrong octave. LH not staccato and too long for quarter notes. Inconsistent tonal control of melody.,6, Is the rhythm accurate? , LH not staccato and too long for quarter notes. ,train
2156,The Blues,15,Rh in wrong octave. LH not staccato and too long for quarter notes. Inconsistent tonal control of melody.,6, How is the tone production? , Inconsistent tonal control of melody.,train
2157,The Blues,15,"Nice rit at the end .The half notes in the right hand in measure 2, 4, 6 etc were played as whole notes. Wish more dynamics had been observed because they're written in.",7, How is the overall tempo? , Nice rit at the end. ,train
2158,The Blues,15,"Nice rit at the end .The half notes in the right hand in measure 2, 4, 6 etc were played as whole notes. Wish more dynamics had been observed because they're written in.",7, Is the performance following score instructions? ," Half notes in the right hand in measure 2, 4, 6 etc were played as whole notes.",train
2159,The Blues,15,"Nice rit at the end .The half notes in the right hand in measure 2, 4, 6 etc were played as whole notes. Wish more dynamics had been observed because they're written in.",7, Is there reasonalbe dynamics contrast? ," Not enough, more dynamics had to be observed as they're written in.",train
2160,The Blues,16,5,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2161,The Blues,16,3,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2162,The Blues,16,5,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2163,The Blues,16,5,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2164,The Blues,16,3,3,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2165,The Blues,16,4,3,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2166,The Blues,16,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2167,The Blues,16,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2168,The Blues,16,All good and nice rit.,0, What does the student needs to work on? ," No need, all good.",train
2169,The Blues,16,All good and nice rit.,0, Is there reasonable tempo contrast? , Nice rit.,train
2170,The Blues,16,Perhaps too much staccatos in this one which made it feel very aggressive and took the feel away from the right hand melody.,1, Is the articulation appropriate? ," Perhaps too much staccatos, which took the feel away from the right hand melody.",train
2171,The Blues,16,Perhaps too much staccatos in this one which made it feel very aggressive and took the feel away from the right hand melody.,1, How would you describe the emotional intent of the performance? , A bit aggressive due to excess staccatos.,train
2172,The Blues,16,"All correct. Good rhythm. Good tempo. Love the crisp left hand chords and strict playing of the piece. Good ritardando at the end, too.",2, Is the performed note accurate? , All notes were correct.,train
2173,The Blues,16,"All correct. Good rhythm. Good tempo. Love the crisp left hand chords and strict playing of the piece. Good ritardando at the end, too.",2, How is the overall tempo? , Good tempo.,train
2174,The Blues,16,"All correct. Good rhythm. Good tempo. Love the crisp left hand chords and strict playing of the piece. Good ritardando at the end, too.",2, Is the rhythm accurate? , Good rhythm.,train
2175,The Blues,16,"All correct. Good rhythm. Good tempo. Love the crisp left hand chords and strict playing of the piece. Good ritardando at the end, too.",2, Is there reasonable tempo contrast? , Good ritardando at the end.,train
2176,The Blues,16,It sounds great and follows most of the musical signals.,3, How would you describe the emotional intent of the performance? , It sounds great.,train
2177,The Blues,16,It sounds great and follows most of the musical signals.,3, Is the performance following score instructions? , Follows most of the musical signals.,train
2178,The Blues,16,Left hand chords too punched.  But very steady and accurate.,4, Is the articulation appropriate? , Left hand chords too punched.,train
2179,The Blues,16,Left hand chords too punched.  But very steady and accurate.,4, Is the performance hesitant or smooth? , It's very steady.,train
2180,The Blues,16,Left hand chords too punched.  But very steady and accurate.,4, Is the performed note accurate? , Notes are accurate.,train
2181,The Blues,16,The staccato notes were played nicely. No mistakes made. Can be better in doing the dynamic changes.,5, Is the performed note accurate? , No mistakes were made.,train
2182,The Blues,16,The staccato notes were played nicely. No mistakes made. Can be better in doing the dynamic changes.,5, Is the articulation appropriate? , The staccato notes were played nicely.,train
2183,The Blues,16,The staccato notes were played nicely. No mistakes made. Can be better in doing the dynamic changes.,5, Is there reasonalbe dynamics contrast? , Can be better in doing the dynamic changes.,train
2184,The Blues,16,LH too loud/sharp. Dynamics not observed. Good rit. Steady rhythm.,6, Is there reasonable balance between hands? , LH too loud/sharp.,train
2185,The Blues,16,LH too loud/sharp. Dynamics not observed. Good rit. Steady rhythm.,6, Is there reasonalbe dynamics contrast? , Dynamics not observed.,train
2186,The Blues,16,LH too loud/sharp. Dynamics not observed. Good rit. Steady rhythm.,6, Is there reasonalbe tempo contrast? , Good rit.,train
2187,The Blues,16,LH too loud/sharp. Dynamics not observed. Good rit. Steady rhythm.,6, Is the rhythm accurate? , Steady rhythm.,train
2188,The Blues,16,"The left hand notes were too loud and felt choppy. There was also no change in dynamics - it was loud all the way through, but the notes were right.",7, Is there reasonable balance between hands? , The left hand notes were too loud.,train
2189,The Blues,16,"The left hand notes were too loud and felt choppy. There was also no change in dynamics - it was loud all the way through, but the notes were right.",7, Is the articulation appropriate? , Left hand felt choppy.,train
2190,The Blues,16,"The left hand notes were too loud and felt choppy. There was also no change in dynamics - it was loud all the way through, but the notes were right.",7, Is there reasonalbe dynamics contrast? ," No change in dynamics, was loud all the way.",train
2191,The Blues,16,"The left hand notes were too loud and felt choppy. There was also no change in dynamics - it was loud all the way through, but the notes were right.",7, Is the performed note accurate? , The notes were correct.,train
2192,The Blues,17,5,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2193,The Blues,17,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2194,The Blues,17,5,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2195,The Blues,17,5,2,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2196,The Blues,17,5,3,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2197,The Blues,17,4,3,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2198,The Blues,17,5,4,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2199,The Blues,17,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",5,train
2200,The Blues,17,"All accurate, good dynamics",0, Is the performed note accurate? , All accurate. ,train
2201,The Blues,17,"All accurate, good dynamics",0, Is there reasonable dynamics contrast? , Good dynamics contrast.,train
2202,The Blues,17,"Smooth, good balance between hands. Dragged the last note for a bit too long which is why no 5. (C should not sustain as far as the left hand)",1, Is the performance hesitant or smooth? , The performance is smooth.,train
2203,The Blues,17,"Smooth, good balance between hands. Dragged the last note for a bit too long which is why no 5. (C should not sustain as far as the left hand)",1, Is there a reasonable balance between hands? , Hands have a good balance.,train
2204,The Blues,17,"Smooth, good balance between hands. Dragged the last note for a bit too long which is why no 5. (C should not sustain as far as the left hand)",1, Is the performed note accurate? , The last note(C) was dragged a bit too long.,train
2205,The Blues,17,Good rhythm. Good tempo. Good sound. Good ritardando ending.,2, Is the rhythm accurate? , Good rhythm.,train
2206,The Blues,17,Good rhythm. Good tempo. Good sound. Good ritardando ending.,2, How is the overall tempo? , Tempo is good.,train
2207,The Blues,17,Good rhythm. Good tempo. Good sound. Good ritardando ending.,2, How is the tone production? , Sound is good.,train
2208,The Blues,17,Good rhythm. Good tempo. Good sound. Good ritardando ending.,2, Is there reasonable tempo contrast? , Good ritardando ending.,train
2209,The Blues,17,It sounds stable and continuous.,3, Is the performance hesitant or smooth? , The performance is stable and continuous.,train
2210,The Blues,17,Nice lightness in the left hand.  Good dynamics and shaping!,4, Is there reasonable balance between hands? , Nice lightness in the left hand.,train
2211,The Blues,17,Nice lightness in the left hand.  Good dynamics and shaping!,4, Is there reasonable dynamics contrast? , Good dynamics contrast.,train
2212,The Blues,17,Nice lightness in the left hand.  Good dynamics and shaping!,4, Is the phrasing or melodic shaping clear? , Good shaping.,train
2213,The Blues,17,The staccato notes were played nicely. No mistakes made. Can be better in doing the dynamic changes.,5, Is the articulation appropriate? , The staccato notes were played nicely.,train
2214,The Blues,17,The staccato notes were played nicely. No mistakes made. Can be better in doing the dynamic changes.,5, Is the performed note accurate? , No mistakes made.,train
2215,The Blues,17,The staccato notes were played nicely. No mistakes made. Can be better in doing the dynamic changes.,5, Is there reasonable dynamics contrast? , Can be better in doing the dynamic changes.,train
2216,The Blues,17,"Good balance, good ending. Line 3 didn't differentiate F/mF.",6, Is there a reasonable balance between hands? , There is a good balance.,train
2217,The Blues,17,"Good balance, good ending. Line 3 didn't differentiate F/mF.",6, Is the performance following score instructions? , Did not differentiate F/mF in line 3.,train
2218,The Blues,17,"Dynamics were wrong (went softer when should've gone louder. Felt rushed, but notes were right.",7, Is there reasonable dynamics contrast? ," Dynamics were wrong, went softer when should've gone louder.",train
2219,The Blues,17,"Dynamics were wrong (went softer when should've gone louder. Felt rushed, but notes were right.",7, How is the overall tempo? , Felt rushed.,train
2220,The Blues,17,"Dynamics were wrong (went softer when should've gone louder. Felt rushed, but notes were right.",7, Is the performed note accurate? , Notes were right.,train
2221,The Entertainer,1,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,test
2222,The Entertainer,1,2,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,test
2223,The Entertainer,1,4,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,test
2224,The Entertainer,1,4,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,test
2225,The Entertainer,1,2,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,test
2226,The Entertainer,1,4,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,test
2227,The Entertainer,1,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,test
2228,The Entertainer,1,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,test
2229,The Entertainer,1,"Very close- errors in m 7,8 24",0, Is the performed note accurate? ," No, there are errors in m 7,8 24.",test
2230,The Entertainer,1,"The notes were correct but the rhythms were very sloppy. The tempo was also incredibly inconsistent and the piece felt incredibly rushed. Overall, it was very messy and the rhythms were very wrong.",1, Is the performed note accurate? ," Yes, the notes were correct.",test
2231,The Entertainer,1,"The notes were correct but the rhythms were very sloppy. The tempo was also incredibly inconsistent and the piece felt incredibly rushed. Overall, it was very messy and the rhythms were very wrong.",1, Is the rhythm accurate? ," No, the rhythms were very sloppy.",test
2232,The Entertainer,1,"The notes were correct but the rhythms were very sloppy. The tempo was also incredibly inconsistent and the piece felt incredibly rushed. Overall, it was very messy and the rhythms were very wrong.",1, Is the performed tempo stable? ," No, the tempo was incredibly inconsistent.",test
2233,The Entertainer,1,"The notes were correct but the rhythms were very sloppy. The tempo was also incredibly inconsistent and the piece felt incredibly rushed. Overall, it was very messy and the rhythms were very wrong.",1, How would you describe the emotional intent of the performance? , The piece felt incredibly rushed and messy.,test
2234,The Entertainer,1,Some incorrect rhythm. Last two left hand notes are G and C. Not C and C. Good job keeping left hand staccato throughout.,2, Is the rhythm accurate? ," Not entirely, some incorrect rhythm.",test
2235,The Entertainer,1,Some incorrect rhythm. Last two left hand notes are G and C. Not C and C. Good job keeping left hand staccato throughout.,2, Is the performed note accurate? ," Not fully accurate, the last two left hand notes are incorrect.",test
2236,The Entertainer,1,Some incorrect rhythm. Last two left hand notes are G and C. Not C and C. Good job keeping left hand staccato throughout.,2, Is the articulation appropriate? ," Yes, good job keeping left hand staccato throughout.",test
2237,The Entertainer,1,"The rhythm was great but there were two note errors. Overall, the pianist seemed confident in the piece they were playing.",3, Is the rhythm accurate? ," Yes, the rhythm was great.",test
2238,The Entertainer,1,"The rhythm was great but there were two note errors. Overall, the pianist seemed confident in the piece they were playing.",3, Is the performed note accurate? ," No, there were two note errors.",test
2239,The Entertainer,1,"The rhythm was great but there were two note errors. Overall, the pianist seemed confident in the piece they were playing.",3, In which skill level would you say the performer is in? , The pianist seemed confident in the piece.,test
