,split,audio_path,player,Q,A
641,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_STILL_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
642,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_STILL_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
643,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_STILL_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
644,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STILL_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
645,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STILL_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
646,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STILL_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
647,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STILL_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
648,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_LEG_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
649,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_LEG_2/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
650,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_LEG_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
651,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_LEG_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
652,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STAC_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
653,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STAC_3/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger staccato.
654,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STAC_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
655,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STAC_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
656,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_LEG_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
657,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_LEG_3/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
658,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_LEG_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
659,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_LEG_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
660,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_LEG_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
661,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_LEG_3/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
662,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_LEG_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
663,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_LEG_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
664,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_STILL_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
665,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_STILL_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
666,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_STILL_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
667,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_STILL_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
668,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_STAC_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
669,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_STAC_2/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger staccato.
670,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_STAC_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
671,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_STAC_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
672,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STAC_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
673,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STAC_1/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger staccato.
674,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STAC_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
675,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STAC_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
676,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STAC_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
677,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STAC_2/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger staccato.
678,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STAC_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
679,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_STAC_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
680,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
681,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
682,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
683,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
684,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
685,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
686,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
687,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
688,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_4/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
689,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_4/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
690,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_4/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
691,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_EXAG_4/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
692,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_EXAG_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
693,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_EXAG_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
694,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_EXAG_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
695,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_EXAG_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
696,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
697,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
698,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
699,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_EXAG_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
700,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_NORMAL_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
701,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_NORMAL_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
702,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_NORMAL_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
703,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_NORMAL_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
704,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_STILL_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
705,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_STILL_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
706,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_STILL_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
707,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_STILL_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
708,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_NORMAL_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
709,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_NORMAL_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
710,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_NORMAL_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
711,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_NORMAL_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
712,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_NORMAL_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
713,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_NORMAL_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
714,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_NORMAL_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
715,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_NORMAL_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
716,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_NORMAL_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
717,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_NORMAL_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
718,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_NORMAL_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
719,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_NORMAL_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
720,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STILL_1/audio.wav,pianist01,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
721,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STILL_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
722,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STILL_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
723,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STILL_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
724,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_NORMAL_2/audio.wav,pianist01,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
725,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_NORMAL_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
726,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_NORMAL_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
727,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_NORMAL_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
728,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_STAC_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
729,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_STAC_2/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger staccato.
730,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_STAC_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
731,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_STAC_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
732,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_NORMAL_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
733,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_NORMAL_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
734,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_NORMAL_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
735,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_NORMAL_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
736,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_NORMAL_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
737,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_NORMAL_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
738,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_NORMAL_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
739,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_NORMAL_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
740,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STILL_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
741,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STILL_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
742,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STILL_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
743,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STILL_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
744,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_NORMAL_3/audio.wav,pianist01,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
745,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_NORMAL_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
746,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_NORMAL_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
747,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_NORMAL_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
748,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_NORMAL_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
749,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_NORMAL_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
750,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_NORMAL_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
751,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_NORMAL_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
752,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STILL_3/audio.wav,pianist01,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
753,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STILL_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
754,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STILL_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
755,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_STILL_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
756,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_EXAG_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
757,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_EXAG_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
758,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_EXAG_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
759,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_EXAG_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
760,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_NORMAL_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
761,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_NORMAL_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
762,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_NORMAL_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
